PCA_SD_06380-T1	000082F	+	130905	131289	130905	131289	1	130905,	131289,	0	PCA_SD_06380	cmpl	cmpl	0,
PCA_SD_06383-T1	000082F	-	141306	142518	141306	142518	4	141306,141573,141888,142335,	141432,141786,142128,142518,	0	PCA_SD_06383	cmpl	cmpl	0,0,0,0,
PCA_SD_06382-T1	000082F	+	138811	140875	138811	140875	10	138811,138932,139060,139176,139371,139574,139836,140173,140342,140512,	138857,138984,139097,139264,139498,139715,140084,140239,140434,140875,	0	PCA_SD_06382	cmpl	cmpl	0,1,2,0,1,2,2,1,1,0,
PCA_SD_06385-T1	000082F	-	149861	150232	149861	150232	2	149861,149939,	149871,150232,	0	PCA_SD_06385	cmpl	cmpl	2,0,
PCA_SD_06384-T1	000082F	-	143470	144238	143470	144238	5	143470,143596,143779,143955,144126,	143496,143662,143881,144012,144238,	0	PCA_SD_06384	cmpl	cmpl	1,1,1,1,0,
PCA_SD_06387-T1	000082F	-	158068	159920	158068	159920	6	158068,158608,158883,159031,159201,159518,	158379,158819,158940,159103,159450,159920,	0	PCA_SD_06387	cmpl	cmpl	1,0,0,0,0,0,
PCA_SD_06386-T1	000082F	+	155992	157153	155992	157153	4	155992,156484,156767,157131,	156277,156707,157071,157153,	0	PCA_SD_06386	cmpl	cmpl	0,0,1,2,
PCA_SD_06389-T1	000082F	+	161390	162060	161390	162060	2	161390,161598,	161474,162060,	0	PCA_SD_06389	cmpl	cmpl	0,0,
PCA_SD_06388-T1	000082F	+	160689	161123	160689	161123	2	160689,160922,	160863,161123,	0	PCA_SD_06388	cmpl	cmpl	0,0,
PCA_SD_06378-T1	000082F	-	115754	117972	115754	117972	4	115754,116282,116573,116676,	116196,116500,116600,117972,	0	PCA_SD_06378	cmpl	cmpl	2,0,0,0,
PCA_SD_06379-T1	000082F	+	120200	122054	120200	122054	4	120200,120475,121711,121889,	120279,121619,121760,122054,	0	PCA_SD_06379	cmpl	cmpl	0,1,2,0,
PCA_SD_06370-T1	000082F	+	81038	81110	81110	81110	1	81038,	81110,	0	PCA_SD_06370	none	none	-1,
PCA_SD_06371-T1	000082F	-	84448	86963	84448	86963	10	84448,84616,84972,85346,85900,86158,86318,86482,86753,86942,	84511,84893,85268,85805,86059,86241,86393,86564,86837,86963,	0	PCA_SD_06371	cmpl	cmpl	0,2,0,0,0,1,1,0,0,0,
PCA_SD_06372-T1	000082F	+	89059	89942	89059	89942	5	89059,89188,89308,89539,89890,	89062,89204,89452,89753,89942,	0	PCA_SD_06372	cmpl	cmpl	0,0,1,1,2,
PCA_SD_06373-T1	000082F	-	91662	95988	91662	95988	6	91662,91897,92111,92354,92629,95589,	91814,92011,92249,92555,92921,95988,	0	PCA_SD_06373	cmpl	cmpl	1,1,1,1,0,0,
PCA_SD_06374-T1	000082F	+	101554	103630	101554	103630	6	101554,101763,101942,102509,102957,103345,	101656,101851,102427,102866,103266,103630,	0	PCA_SD_06374	cmpl	cmpl	0,0,1,0,0,0,
PCA_SD_06375-T1	000082F	-	104684	107502	104684	107502	7	104684,104951,105408,105653,105879,106363,106522,	104861,105306,105540,105787,106238,106434,107502,	0	PCA_SD_06375	cmpl	cmpl	0,2,2,0,1,2,0,
PCA_SD_06376-T1	000082F	-	109210	110857	109210	110857	6	109210,109604,109945,110166,110625,110788,	109498,109862,109984,110454,110637,110857,	0	PCA_SD_06376	cmpl	cmpl	0,0,0,0,0,0,
PCA_SD_06377-T1	000082F	+	111910	114219	111910	114219	10	111910,112155,112376,112616,112774,113097,113368,113532,113719,114010,	112055,112232,112463,112658,112922,113261,113454,113608,113888,114219,	0	PCA_SD_06377	cmpl	cmpl	0,1,0,0,0,1,0,2,0,1,
PCA_SD_06411-T1	000082F	-	293586	295425	293586	295425	2	293586,295012,	294922,295425,	0	PCA_SD_06411	cmpl	cmpl	2,0,
PCA_SD_06410-T1	000082F	-	292411	293481	292411	293481	3	292411,292958,293367,	292884,293307,293481,	0	PCA_SD_06410	cmpl	cmpl	1,0,0,
PCA_SD_06413-T1	000082F	-	308418	312702	308418	312702	20	308418,308536,308698,308857,309246,310227,310325,310460,310921,311109,311292,311422,311526,311706,311903,312076,312263,312424,312603,312686,	308451,308623,308775,309155,310117,310239,310384,310826,311025,311220,311323,311455,311618,311825,311987,312188,312314,312518,312614,312702,	0	PCA_SD_06413	cmpl	cmpl	0,0,1,0,2,2,0,0,1,1,0,0,1,2,2,1,1,0,1,0,
PCA_SD_06412-T1	000082F	-	305030	306181	305030	306181	5	305030,305220,305342,305724,306136,	305113,305266,305622,306068,306181,	0	PCA_SD_06412	cmpl	cmpl	1,0,2,0,0,
PCA_SD_06414-T1	000082F	-	313685	318716	313685	318716	8	313685,314501,314623,316896,317080,317296,317477,317929,	314427,314537,315230,316991,317201,317406,317793,318716,	0	PCA_SD_06414	cmpl	cmpl	2,2,1,2,1,2,1,0,
PCA_SD_04624-T1	000052F	-	86414	87041	86414	87041	2	86414,86802,	86655,87041,	0	PCA_SD_04624	cmpl	cmpl	2,0,
PCA_SD_04625-T1	000052F	+	98119	102108	98119	102108	10	98119,98615,99553,99720,100036,100284,100400,101543,101834,102087,	98556,99482,99664,99976,100208,100335,101447,101753,102022,102108,	0	PCA_SD_04625	cmpl	cmpl	0,2,2,2,0,1,1,1,1,0,
PCA_SD_04626-T1	000052F	-	102954	104885	102954	104885	6	102954,103163,103410,103707,103918,104591,	103077,103328,103632,103825,104493,104885,	0	PCA_SD_04626	cmpl	cmpl	0,0,0,2,0,0,
PCA_SD_04627-T1	000052F	-	105515	106500	105515	106500	4	105515,105894,106079,106363,	105825,105986,106251,106500,	0	PCA_SD_04627	cmpl	cmpl	2,0,2,0,
PCA_SD_04620-T1	000052F	-	41576	49689	41576	49689	8	41576,42066,42577,44330,46023,46265,46506,49517,	41950,42479,44251,45925,46187,46422,48722,49689,	0	PCA_SD_04620	cmpl	cmpl	1,2,2,0,1,0,1,0,
PCA_SD_04621-T1	000052F	-	54105	54445	54105	54445	2	54105,54367,	54276,54445,	0	PCA_SD_04621	cmpl	cmpl	0,0,
PCA_SD_04622-T1	000052F	+	62219	63584	62219	63584	2	62219,62795,	62678,63584,	0	PCA_SD_04622	cmpl	cmpl	0,0,
PCA_SD_04623-T1	000052F	+	66236	69356	66236	69356	10	66236,66576,66776,67199,67509,67788,68310,68438,68998,69341,	66464,66698,67075,67408,67721,68215,68370,68882,69247,69356,	0	PCA_SD_04623	cmpl	cmpl	0,0,2,1,0,2,0,0,0,0,
PCA_SD_04628-T1	000052F	-	111535	111846	111535	111846	2	111535,111677,	111600,111846,	0	PCA_SD_04628	cmpl	cmpl	1,0,
PCA_SD_04629-T1	000052F	-	114675	115365	114675	115365	1	114675,	115365,	0	PCA_SD_04629	cmpl	cmpl	0,
PCA_SD_04673-T1	000052F	-	309068	311159	309068	311159	3	309068,309596,310964,	309517,310875,311159,	0	PCA_SD_04673	cmpl	cmpl	1,0,0,
PCA_SD_04672-T1	000052F	+	304085	307983	304085	307983	19	304085,304286,304389,304605,304804,305149,305332,305491,305750,305896,306105,306211,306312,306619,306933,307038,307404,307615,307881,	304189,304307,304431,304713,305047,305220,305362,305644,305770,305937,306113,306231,306492,306851,306975,307299,307478,307729,307983,	0	PCA_SD_04672	cmpl	cmpl	0,2,2,2,2,2,1,1,1,0,2,1,0,0,1,1,1,0,0,
PCA_SD_04671-T1	000052F	-	282867	286101	282867	286101	11	282867,283722,283987,284461,284649,284794,284930,285106,285342,285634,285796,	283556,283917,284371,284572,284703,284855,285014,285226,285512,285714,286101,	0	PCA_SD_04671	cmpl	cmpl	1,1,1,1,1,0,0,0,1,2,0,
PCA_SD_04670-T1	000052F	+	279975	281198	279975	281198	3	279975,280716,281127,	280616,280958,281198,	0	PCA_SD_04670	cmpl	cmpl	0,2,1,
PCA_SD_04676-T1	000052F	+	317943	319093	317943	319093	4	317943,318103,318248,319024,	318019,318158,318948,319093,	0	PCA_SD_04676	cmpl	cmpl	0,1,2,0,
PCA_SD_04675-T1	000052F	+	314480	316133	314480	316133	4	314480,315286,315452,315795,	315135,315375,315699,316133,	0	PCA_SD_04675	cmpl	cmpl	0,1,0,1,
PCA_SD_04674-T1	000052F	-	312358	312853	312358	312853	3	312358,312680,312848,	312624,312769,312853,	0	PCA_SD_04674	cmpl	cmpl	1,2,0,
PCA_SD_04642-T1	000052F	-	174723	175440	174723	175440	2	174723,175375,	175303,175440,	0	PCA_SD_04642	cmpl	cmpl	2,0,
PCA_SD_04643-T1	000052F	+	187652	188015	187652	188015	1	187652,	188015,	0	PCA_SD_04643	cmpl	cmpl	0,
PCA_SD_04640-T1	000052F	-	167919	169847	167919	169847	4	167919,169060,169540,169772,	168980,169443,169701,169847,	0	PCA_SD_04640	cmpl	cmpl	1,2,0,0,
PCA_SD_04641-T1	000052F	-	173564	174398	173564	174398	1	173564,	174398,	0	PCA_SD_04641	cmpl	cmpl	0,
PCA_SD_04646-T1	000052F	+	196764	200495	196764	200495	5	196764,197297,198636,199076,199824,	197219,198566,198992,199736,200495,	0	PCA_SD_04646	cmpl	cmpl	0,2,2,1,1,
PCA_SD_04647-T1	000052F	-	200908	202424	200908	202424	7	200908,201112,201324,201454,201904,202090,202350,	201001,201201,201386,201759,201928,202274,202424,	0	PCA_SD_04647	cmpl	cmpl	0,1,2,0,0,2,0,
PCA_SD_04644-T1	000052F	-	192078	196076	192078	196076	9	192078,192499,192738,193713,194017,194342,194693,195200,195494,	192435,192676,193646,193954,194261,194616,195126,195431,196076,	0	PCA_SD_04644	cmpl	cmpl	0,0,1,0,2,1,0,0,0,
PCA_SD_04645-T1	000052F	+	196174	196475	196174	196475	2	196174,196274,	196201,196475,	0	PCA_SD_04645	cmpl	cmpl	0,0,
PCA_SD_04648-T1	000052F	-	205277	205607	205277	205607	1	205277,	205607,	0	PCA_SD_04648	cmpl	cmpl	0,
PCA_SD_04649-T1	000052F	+	205871	206509	205871	206509	3	205871,206206,206312,	206148,206251,206509,	0	PCA_SD_04649	cmpl	cmpl	0,1,1,
PCA_SD_04611-T1	000052F	+	11012	13801	11012	13801	3	11012,13315,13691,	11042,13586,13801,	0	PCA_SD_04611	cmpl	cmpl	0,0,1,
PCA_SD_04610-T1	000052F	-	6979	7576	6979	7576	3	6979,7173,7407,	7046,7321,7576,	0	PCA_SD_04610	cmpl	cmpl	2,1,0,
PCA_SD_04613-T1	000052F	-	15450	16987	15450	16987	3	15450,15857,16546,	15788,16341,16987,	0	PCA_SD_04613	cmpl	cmpl	1,0,0,
PCA_SD_04612-T1	000052F	+	13856	14531	13856	14531	1	13856,	14531,	0	PCA_SD_04612	cmpl	cmpl	0,
PCA_SD_04615-T1	000052F	+	23342	23439	23439	23439	1	23342,	23439,	0	PCA_SD_04615	none	none	-1,
PCA_SD_04614-T1	000052F	-	20713	21790	20713	21790	4	20713,20836,21390,21694,	20749,21312,21568,21790,	0	PCA_SD_04614	cmpl	cmpl	0,1,0,0,
PCA_SD_04617-T1	000052F	-	26018	26361	26018	26361	2	26018,26278,	26187,26361,	0	PCA_SD_04617	cmpl	cmpl	2,0,
PCA_SD_04616-T1	000052F	-	24127	25833	24127	25833	9	24127,24464,24626,24785,24957,25127,25327,25577,25801,	24403,24536,24684,24813,25048,25226,25480,25650,25833,	0	PCA_SD_04616	cmpl	cmpl	0,0,2,1,0,0,0,2,0,
PCA_SD_04619-T1	000052F	-	29664	30455	29664	30455	3	29664,29780,30169,	29690,29882,30455,	0	PCA_SD_04619	cmpl	cmpl	1,1,0,
PCA_SD_04618-T1	000052F	+	26600	28319	26600	28319	6	26600,27277,27545,27738,28006,28247,	27140,27289,27596,27900,28150,28319,	0	PCA_SD_04618	cmpl	cmpl	0,0,0,0,0,0,
PCA_SD_04654-T1	000052F	-	222252	224731	222252	224731	6	222252,222769,223256,223450,223761,224574,	222662,223098,223363,223666,224378,224731,	0	PCA_SD_04654	cmpl	cmpl	1,2,0,0,1,0,
PCA_SD_04656-T1	000052F	-	231933	237416	231933	237416	13	231933,232867,233019,233224,233652,233768,233941,234160,234638,236409,236600,236833,237224,	232797,232936,233133,233578,233704,233866,234000,234287,234699,236507,236689,236987,237416,	0	PCA_SD_04656	cmpl	cmpl	0,0,0,0,2,0,1,0,2,0,1,0,0,
PCA_SD_04651-T1	000052F	-	216693	218401	216693	218401	4	216693,217018,217525,217819,	216941,217451,217756,218401,	0	PCA_SD_04651	cmpl	cmpl	1,0,0,0,
PCA_SD_04668-T1	000052F	+	275620	277844	275620	277844	4	275620,276473,276924,277270,	276388,276838,277188,277844,	0	PCA_SD_04668	cmpl	cmpl	0,0,2,2,
PCA_SD_04669-T1	000052F	+	278517	279070	278517	279070	2	278517,279055,	278955,279070,	0	PCA_SD_04669	cmpl	cmpl	0,0,
PCA_SD_04660-T1	000052F	-	251669	255159	251669	255159	3	251669,253032,254623,	252928,254546,255159,	0	PCA_SD_04660	cmpl	cmpl	1,2,0,
PCA_SD_04661-T1	000052F	+	255391	257219	255391	257219	4	255391,255581,256372,256718,	255493,256282,256619,257219,	0	PCA_SD_04661	cmpl	cmpl	0,0,2,0,
PCA_SD_04662-T1	000052F	+	257229	258144	257229	258144	3	257229,257373,257803,	257282,257726,258144,	0	PCA_SD_04662	cmpl	cmpl	0,2,1,
PCA_SD_04663-T1	000052F	+	258252	260015	258252	260015	6	258252,259015,259186,259479,259614,259739,	258938,259067,259292,259543,259663,260015,	0	PCA_SD_04663	cmpl	cmpl	0,2,0,1,2,0,
PCA_SD_04664-T1	000052F	+	260455	261722	260455	261722	3	260455,261240,261610,	261178,261527,261722,	0	PCA_SD_04664	cmpl	cmpl	0,0,2,
PCA_SD_04665-T1	000052F	-	261806	263296	261806	263296	7	261806,262011,262208,262371,262681,262993,263238,	261899,262119,262277,262561,262818,263022,263296,	0	PCA_SD_04665	cmpl	cmpl	0,0,0,2,0,1,0,
PCA_SD_04666-T1	000052F	-	268444	269378	268444	269378	6	268444,268576,268767,269028,269161,269366,	268495,268693,268944,269096,269291,269378,	0	PCA_SD_04666	cmpl	cmpl	0,0,0,1,0,0,
PCA_SD_04667-T1	000052F	+	271687	274790	271687	274790	3	271687,273249,273569,	272727,273391,274790,	0	PCA_SD_04667	cmpl	cmpl	0,2,0,
PCA_SD_04637-T1	000052F	-	158805	162339	158805	162339	5	158805,159197,159400,161714,162258,	159032,159317,160146,162136,162339,	0	PCA_SD_04637	cmpl	cmpl	1,1,2,0,0,
PCA_SD_04636-T1	000052F	-	151779	155022	151779	155022	5	151779,152000,152364,154371,154715,	151879,152276,154285,154635,155022,	0	PCA_SD_04636	cmpl	cmpl	2,2,1,1,0,
PCA_SD_04635-T1	000052F	+	148908	149596	148908	149596	3	148908,149246,149414,	149031,149331,149596,	0	PCA_SD_04635	cmpl	cmpl	0,0,1,
PCA_SD_04634-T1	000052F	-	145785	147220	145785	147220	7	145785,146020,146263,146430,146618,146765,146951,	145929,146178,146347,146538,146645,146851,147220,	0	PCA_SD_04634	cmpl	cmpl	0,1,1,1,1,2,0,
PCA_SD_04633-T1	000052F	-	141318	143584	141318	143584	6	141318,141998,142125,142417,142813,142964,	141914,142055,142357,142752,142896,143584,	0	PCA_SD_04633	cmpl	cmpl	1,1,0,1,2,0,
PCA_SD_04632-T1	000052F	+	130492	133144	130492	133144	11	130492,130900,131171,131348,131681,131839,132096,132290,132473,132573,132788,	130811,131072,131231,131554,131753,131996,132201,132398,132488,132683,133144,	0	PCA_SD_04632	cmpl	cmpl	0,1,2,2,1,1,2,2,2,2,1,
PCA_SD_04631-T1	000052F	+	127380	128814	127380	128814	3	127380,128241,128774,	128139,128678,128814,	0	PCA_SD_04631	cmpl	cmpl	0,0,2,
PCA_SD_04630-T1	000052F	-	118253	119111	118253	119111	3	118253,118769,118959,	118606,118813,119111,	0	PCA_SD_04630	cmpl	cmpl	1,2,0,
PCA_SD_04639-T1	000052F	+	165961	167091	165961	167091	6	165961,166206,166398,166625,166923,167075,	165979,166308,166518,166847,167015,167091,	0	PCA_SD_04639	cmpl	cmpl	0,0,0,0,0,2,
PCA_SD_04638-T1	000052F	+	162718	163058	162718	163058	2	162718,162867,	162767,163058,	0	PCA_SD_04638	cmpl	cmpl	0,1,
PCA_SD_04609-T1	000052F	+	3303	6533	3303	6533	9	3303,3490,3717,4762,4943,5126,5393,5778,6402,	3335,3605,4681,4820,5049,5290,5696,6314,6533,	0	PCA_SD_04609	cmpl	cmpl	0,2,0,1,2,0,2,2,1,
PCA_SD_04659-T1	000052F	-	245533	245899	245533	245899	2	245533,245692,	245593,245899,	0	PCA_SD_04659	cmpl	cmpl	0,0,
PCA_SD_04658-T1	000052F	+	240969	243544	240969	243544	12	240969,241398,241650,241787,241998,242136,242438,242754,242916,243085,243321,243470,	241040,241567,241719,241902,242026,242359,242672,242778,242990,243250,243389,243544,	0	PCA_SD_04658	cmpl	cmpl	0,2,0,0,1,2,0,0,0,2,2,1,
PCA_SD_04655-T1	000052F	+	225088	227548	225088	227548	10	225088,225570,225971,226107,226274,226410,226838,227035,227199,227356,	225533,225771,226033,226205,226326,226662,226952,227104,227310,227548,	0	PCA_SD_04655	cmpl	cmpl	0,1,1,0,2,0,0,0,0,0,
PCA_SD_04657-T1	000052F	-	239724	240919	239724	240919	5	239724,240156,240403,240700,240842,	240084,240286,240482,240759,240919,	0	PCA_SD_04657	cmpl	cmpl	0,2,1,2,0,
PCA_SD_04650-T1	000052F	-	214403	216354	214403	216354	5	214403,214824,215063,216038,216342,	214760,215001,215971,216279,216354,	0	PCA_SD_04650	cmpl	cmpl	0,0,1,0,0,
PCA_SD_04653-T1	000052F	+	219743	221501	219743	221501	6	219743,219913,220227,220440,220635,220839,	219841,220050,220330,220518,220724,221501,	0	PCA_SD_04653	cmpl	cmpl	0,2,1,2,2,1,
PCA_SD_04652-T1	000052F	+	218499	218790	218499	218790	2	218499,218565,	218526,218790,	0	PCA_SD_04652	cmpl	cmpl	0,0,
PCA_SD_05308-T1	000101F	+	303424	303757	303424	303757	1	303424,	303757,	0	PCA_SD_05308	cmpl	cmpl	0,
PCA_SD_05309-T1	000101F	+	303951	304543	303951	304543	3	303951,304183,304362,	304102,304304,304543,	0	PCA_SD_05309	cmpl	cmpl	0,1,2,
PCA_SD_05300-T1	000101F	+	270001	270883	270001	270883	3	270001,270546,270742,	270478,270687,270883,	0	PCA_SD_05300	cmpl	cmpl	0,0,0,
PCA_SD_05301-T1	000101F	+	272939	273017	273017	273017	1	272939,	273017,	0	PCA_SD_05301	none	none	-1,
PCA_SD_05302-T1	000101F	-	279998	281241	279998	281241	5	279998,280174,280265,280878,281170,	280084,280192,280796,281090,281241,	0	PCA_SD_05302	cmpl	cmpl	1,1,1,2,0,
PCA_SD_05303-T1	000101F	+	282376	283905	282376	283905	6	282376,282507,282679,282865,283258,283614,	282393,282577,282785,283092,283522,283905,	0	PCA_SD_05303	cmpl	cmpl	0,2,0,1,0,0,
PCA_SD_05304-T1	000101F	+	285604	289147	285604	289147	9	285604,287125,287405,287704,287990,288160,288670,288848,289037,	287048,287322,287627,287906,288076,288565,288771,288961,289147,	0	PCA_SD_05304	cmpl	cmpl	0,1,0,0,1,0,0,2,1,
PCA_SD_05305-T1	000101F	-	290254	291168	290254	291168	2	290254,290850,	290767,291168,	0	PCA_SD_05305	cmpl	cmpl	0,0,
PCA_SD_05306-T1	000101F	+	295494	297654	295494	297654	1	295494,	297654,	0	PCA_SD_05306	cmpl	cmpl	0,
PCA_SD_05307-T1	000101F	-	299748	300523	299748	300523	2	299748,300184,	300117,300523,	0	PCA_SD_05307	cmpl	cmpl	0,0,
PCA_SD_05263-T1	000101F	+	65815	67241	65815	67241	5	65815,65950,66297,66652,66821,	65872,66212,66540,66726,67241,	0	PCA_SD_05263	cmpl	cmpl	0,0,1,1,0,
PCA_SD_05262-T1	000101F	-	59349	61329	59349	61329	5	59349,59664,60218,60879,61173,	59571,60108,60761,61056,61329,	0	PCA_SD_05262	cmpl	cmpl	0,0,0,0,0,
PCA_SD_05261-T1	000101F	+	55826	57778	55826	57778	3	55826,56063,56258,	55934,56163,57778,	0	PCA_SD_05261	cmpl	cmpl	0,0,1,
PCA_SD_05260-T1	000101F	-	48454	51574	48454	51574	12	48454,48691,48998,49349,49511,49718,50093,50257,50593,50982,51298,51487,	48545,48899,49269,49421,49628,50007,50181,50506,50908,51219,51407,51574,	0	PCA_SD_05260	cmpl	cmpl	2,1,0,0,0,2,1,1,1,1,0,0,
PCA_SD_05267-T1	000101F	-	78997	86762	78997	86762	9	78997,79126,79697,81854,82344,84072,84277,86282,86634,	79036,79600,81782,82283,84002,84202,86184,86548,86762,	0	PCA_SD_05267	cmpl	cmpl	0,0,0,0,1,0,1,2,0,
PCA_SD_05266-T1	000101F	+	74634	75867	74634	75867	5	74634,74926,75131,75271,75539,	74857,75044,75205,75440,75867,	0	PCA_SD_05266	cmpl	cmpl	0,1,2,1,2,
PCA_SD_05265-T1	000101F	+	71425	73450	71425	73450	7	71425,71730,71896,72325,72762,72953,73144,	71655,71778,72222,72591,72887,73023,73450,	0	PCA_SD_05265	cmpl	cmpl	0,2,2,1,0,2,0,
PCA_SD_05264-T1	000101F	-	67871	69295	67871	69295	3	67871,68324,68692,	68236,68622,69295,	0	PCA_SD_05264	cmpl	cmpl	1,0,0,
PCA_SD_05269-T1	000101F	+	91830	92160	91830	92160	2	91830,91921,	91840,92160,	0	PCA_SD_05269	cmpl	cmpl	0,1,
PCA_SD_05268-T1	000101F	+	87021	91181	87021	91181	4	87021,87504,91062,91156,	87390,90993,91076,91181,	0	PCA_SD_05268	cmpl	cmpl	0,0,0,2,
PCA_SD_05258-T1	000101F	+	39729	40101	39729	40101	1	39729,	40101,	0	PCA_SD_05258	cmpl	cmpl	0,
PCA_SD_05259-T1	000101F	-	42444	44190	42444	44190	3	42444,42592,43993,	42503,43929,44190,	0	PCA_SD_05259	cmpl	cmpl	1,2,0,
PCA_SD_05252-T1	000101F	-	96	2682	96	2682	12	96,263,436,683,846,960,1625,1993,2149,2314,2434,2561,	189,369,613,778,881,1562,1927,2088,2241,2366,2493,2682,	0	PCA_SD_05252	cmpl	cmpl	2,1,1,2,0,1,2,0,1,0,1,0,
PCA_SD_05253-T1	000101F	-	3170	3689	3170	3689	3	3170,3386,3531,	3209,3438,3689,	0	PCA_SD_05253	cmpl	cmpl	0,2,0,
PCA_SD_05256-T1	000101F	+	26286	27193	26286	27193	2	26286,26967,	26516,27193,	0	PCA_SD_05256	cmpl	cmpl	0,2,
PCA_SD_05257-T1	000101F	+	38492	39066	38492	39066	2	38492,38816,	38689,39066,	0	PCA_SD_05257	cmpl	cmpl	0,2,
PCA_SD_05254-T1	000101F	-	12806	17825	12806	17825	7	12806,12980,13218,14189,14535,15925,17736,	12897,13105,14085,14446,15844,17291,17825,	0	PCA_SD_05254	cmpl	cmpl	2,0,0,1,0,2,0,
PCA_SD_05255-T1	000101F	-	20960	21915	20960	21915	2	20960,21642,	21386,21915,	0	PCA_SD_05255	cmpl	cmpl	0,0,
PCA_SD_05289-T1	000101F	+	221024	224655	221024	224655	16	221024,221331,221415,221673,221792,221929,222033,222333,222435,222591,222748,222837,222969,223320,223535,224372,	221224,221351,221574,221716,221847,221974,222253,222356,222503,222668,222779,222896,223186,223456,223981,224655,	0	PCA_SD_05289	cmpl	cmpl	0,2,1,1,2,0,0,1,0,2,1,2,1,2,0,2,
PCA_SD_05288-T1	000101F	-	211517	212144	211517	212144	1	211517,	212144,	0	PCA_SD_05288	cmpl	cmpl	0,
PCA_SD_05281-T1	000101F	-	155235	156081	155235	156081	1	155235,	156081,	0	PCA_SD_05281	cmpl	cmpl	0,
PCA_SD_05280-T1	000101F	-	151183	153313	151183	153313	2	151183,152530,	152425,153313,	0	PCA_SD_05280	cmpl	cmpl	0,0,
PCA_SD_05283-T1	000101F	+	166410	173838	166410	173838	12	166410,167332,167589,168271,169754,170438,171439,172289,172770,173191,173358,173695,	167263,167516,168169,169649,170301,171353,172192,172684,173100,173250,173614,173838,	0	PCA_SD_05283	cmpl	cmpl	0,1,2,0,1,2,2,2,1,1,0,1,
PCA_SD_05282-T1	000101F	-	158014	160376	158014	160376	7	158014,158412,159020,159247,159593,160117,160364,	158324,158933,159179,159524,160043,160245,160376,	0	PCA_SD_05282	cmpl	cmpl	2,0,0,2,2,0,0,
PCA_SD_05285-T1	000101F	+	184448	185935	184448	185935	3	184448,184912,185172,	184453,185074,185935,	0	PCA_SD_05285	cmpl	cmpl	0,2,2,
PCA_SD_05284-T1	000101F	+	179370	181805	179370	181805	5	179370,179858,180042,180361,180955,	179775,179959,180293,180845,181805,	0	PCA_SD_05284	cmpl	cmpl	0,0,2,1,2,
PCA_SD_05287-T1	000101F	-	209031	210057	209031	210057	1	209031,	210057,	0	PCA_SD_05287	cmpl	cmpl	0,
PCA_SD_05286-T1	000101F	-	190498	191134	190498	191134	3	190498,190756,191083,	190666,191032,191134,	0	PCA_SD_05286	cmpl	cmpl	0,0,0,
PCA_SD_05270-T1	000101F	+	92227	94277	92227	94277	2	92227,93859,	92283,94277,	0	PCA_SD_05270	cmpl	cmpl	0,2,
PCA_SD_05271-T1	000101F	+	97248	99786	97248	99786	7	97248,97352,97609,97999,99125,99296,99638,	97279,97528,97922,99049,99211,99457,99786,	0	PCA_SD_05271	cmpl	cmpl	0,1,0,1,1,0,2,
PCA_SD_05272-T1	000101F	-	100700	101819	100700	101819	1	100700,	101819,	0	PCA_SD_05272	cmpl	cmpl	0,
PCA_SD_05273-T1	000101F	-	103055	105226	103055	105226	5	103055,103515,103915,104322,105065,	103430,103830,104244,104993,105226,	0	PCA_SD_05273	cmpl	cmpl	0,0,1,2,0,
PCA_SD_05274-T1	000101F	+	108339	110510	108339	110510	5	108339,108572,109321,109735,110135,	108500,109243,109650,110050,110510,	0	PCA_SD_05274	cmpl	cmpl	0,2,1,0,0,
PCA_SD_05275-T1	000101F	+	112074	116384	112074	116384	26	112074,112558,112672,112825,112948,113120,113233,113418,113660,113791,113961,114345,114550,114681,114774,114892,115042,115137,115340,115456,115665,115858,116003,116093,116177,116323,	112482,112609,112750,112888,113049,113165,113340,113577,113698,113861,114271,114465,114603,114700,114822,114971,115074,115234,115378,115502,115804,115937,116018,116112,116260,116384,	0	PCA_SD_05275	cmpl	cmpl	0,0,0,0,0,2,2,1,1,0,1,2,2,1,2,2,0,2,0,2,0,1,2,2,0,2,
PCA_SD_05276-T1	000101F	+	121639	124375	121639	124375	16	121639,121830,121953,122063,122196,122370,122615,122815,123176,123271,123400,123543,123759,123838,123983,124188,	121743,121852,121988,122106,122287,122539,122751,123108,123206,123329,123478,123672,123773,123916,124112,124375,	0	PCA_SD_05276	cmpl	cmpl	0,2,0,2,0,1,2,0,2,2,0,0,0,2,2,2,
PCA_SD_05277-T1	000101F	-	124863	125186	124863	125186	2	124863,125178,	125020,125186,	0	PCA_SD_05277	cmpl	cmpl	2,0,
PCA_SD_05278-T1	000101F	+	125272	126509	125272	126509	4	125272,125638,126052,126459,	125525,125959,126373,126509,	0	PCA_SD_05278	cmpl	cmpl	0,1,1,1,
PCA_SD_05279-T1	000101F	-	141788	143083	141788	143083	2	141788,141917,	141816,143083,	0	PCA_SD_05279	cmpl	cmpl	2,0,
PCA_SD_05313-T1	000101F	-	322910	322982	322982	322982	1	322910,	322982,	0	PCA_SD_05313	none	none	-1,
PCA_SD_05312-T1	000101F	+	305812	307089	305812	307089	7	305812,305965,306078,306356,306579,306850,307014,	305866,305993,306267,306517,306790,306933,307089,	0	PCA_SD_05312	cmpl	cmpl	0,0,1,1,0,1,0,
PCA_SD_05311-T1	000101F	+	304968	305629	304968	305629	4	304968,305140,305312,305463,	305067,305225,305379,305629,	0	PCA_SD_05311	cmpl	cmpl	0,0,1,2,
