"Contig.Start.Stop"	"gene_ID"	"NO BT Fst_1990"	"NO BT Fst_2015"	"BT Fst_1990"	"BT Fst_2015"	"MN BT Fst_1990"	"MN BT Fst_2015"
"000167F:107483:108240"	"ID=PCA_SD_12080"	-0.0169133299586131	0.0248414431958734	-0.0146572662553481	-0.0041911711172411	-0.0356266708792521	0.0157834918850602
"000165F:162513:163319"	"ID=PCA_SD_10456"	0	0	0	0	0	0
"000189F:159591:160155"	"ID=PCA_SD_11687"	-0.0428564580245492	0.162000567000567	-0.0420555815080355	0.0335573433769826	-0.0474432233065127	0.0526134177586459
"000184F:180874:181683"	"ID=PCA_SD_13802"	0.0392740033905363	0.0649572649572649	0.00247172892242775	0.0184615384615383	0.0262588655515574	0.0474833808167141
"000185F:30893:32360"	"ID=PCA_SD_12676"	0.100927118593296	0	0.0817747316136147	0	0.0129376862963407	0
"000185F:172684:173615"	"ID=PCA_SD_12695"	0.213786924580181	0.106364231139815	0.0635512141430918	0.0186167108461657	0.158536791662261	0.113378486338427
"000187F:423:621"	"ID=PCA_SD_12097"	0	0	0	0	0	0
"000187F:21443:22164"	"ID=PCA_SD_12099"	-0.023832923832924	0	-0.0499527633443553	0	-0.0208760245901638	0
"000187F:147126:147934"	"ID=PCA_SD_12123"	0	-0.0523223253284602	-0.0382978723404257	-0.0182100867445694	-0.0311418685121108	-0.00528439167545969
"000187F:139281:141810"	"ID=PCA_SD_12121"	0.197155387957536	0.0711370330986804	0.219279396332017	0.105935355382054	0.0419515226848973	0.0887573707798425
"000191F:163455:163763"	"ID=PCA_SD_14451"	0.124916813456614	0.0290036673737863	0.302073704682976	0.0567193663168895	0.284665709912889	-0.0194988510777983
"000191F:179477:180114"	"ID=PCA_SD_14455"	0.121909615413285	-0.0489307365881675	0.0389459741464926	0.0364354322137962	0.0293603768290331	0.00240480926630882
"000152F:180245:180806"	"ID=PCA_SD_15709"	0	0	0	0	0	0
"000152F:158242:158822"	"ID=PCA_SD_15703"	-0.00726081606470075	-0.0755813953488371	-0.0186824509280337	-0.0433070866141732	-0.0151571456250872	-0.0793103448275863
"000152F:141327:141907"	"ID=PCA_SD_15698"	0	0	0	0	0	0
"000152F:124853:125158"	"ID=PCA_SD_15697"	0.0371545474424315	-0.0107682003194394	0.0304477409740569	0.088476914290735	0.0124541106286844	0.0405459057071959
"000178F:44823:45344"	"ID=PCA_SD_13117"	0.000240732626211382	-0.0327387179635572	-0.0261071482427193	-0.00521876517570807	0.0123882423489254	0.0565182337334236
"000190F:121186:122504"	"ID=PCA_SD_18873"	-0.0240125177576564	-0.0520275749283383	-0.0331176897035721	-0.0166383868826629	-0.030085165536534	-0.0444329432547799
"000190F:106390:107079"	"ID=PCA_SD_18870"	0.0745580145248949	0.0646051987133793	0.0413571771585125	0.0164569322413403	0.00428827962273981	0.130323290119492
"000190F:80827:81452"	"ID=PCA_SD_18868"	0	0	0	0	0	0
"000179F:46240:46773"	"ID=PCA_SD_13983"	0.054671126062072	0	0.0695620343027572	0	0.0301391123573869	0
"000179F:148247:149126"	"ID=PCA_SD_13999"	0	-0.00046471811177673	0	0.0147692019442451	0	-0.0321728443275404
"000224F:24489:25257"	"ID=PCA_SD_08581"	-0.0122730830233895	0.0634895250279865	-0.0191746179341143	-0.00516397290590853	0.0242095714479837	0.0258666537736305
"000224F:53322:54086"	"ID=PCA_SD_08590"	0.0117703799862034	-0.0392286394790045	-0.00737648801225133	-0.0437730418224564	-0.0247209366565244	-0.0180976527006222
"000193F:55041:56612"	"ID=PCA_SD_11230"	0.00512773205231487	0.00908108108108108	-0.0174299218761473	-0.0283217349085614	-0.0130217758560702	-0.0302312621900251
"000193F:124242:125468"	"ID=PCA_SD_11247"	0.0164104838193996	-0.0256472289720373	-0.00264457597219447	-0.0358151751281524	-0.00635361361459585	-0.0357353232353232
"000193F:130843:131709"	"ID=PCA_SD_11249"	-0.0370362187489961	0.127657775115402	-0.0357447191933453	0.0112968873532253	-0.0401380372175424	0.043106218106218
"000193F:79082:79490"	"ID=PCA_SD_11237"	-0.0356385102273922	0.13631692831285	-0.0329343797838675	0.0559542230540151	-0.0411656111119079	0.177537492593871
"000193F:41911:42895"	"ID=PCA_SD_11228"	0.0367637359653004	0	0.00347542283701141	0	0.0109169430823929	0
"000193F:34404:35446"	"ID=PCA_SD_11226"	-0.00769602412472303	-0.0131103409013147	0.0375131222350951	-0.0200497645137365	0.0360426573447912	0.0400612805003739
"000193F:29372:30499"	"ID=PCA_SD_11224"	0.0337148880374046	-0.00666958286164698	0.0547358761345044	-0.00148987193919958	0.0874764241943861	0.0152309772562936
"000198F:145476:146769"	"ID=PCA_SD_13004"	0.00239860361656752	0.124899993682883	0.0154978730942731	0.0581883320827686	0.0108580849526965	0.121780822368127
"000198F:84893:85501"	"ID=PCA_SD_12991"	0.11000189549504	0.127552447552448	0.150207670331509	0.0793021411578112	0.0263115458280718	0.114027149321267
"000212F:13554:14520"	"ID=PCA_SD_16165"	0	0	0	0	0	0
"000194F:21065:21806"	"ID=PCA_SD_15320"	-0.0124118497236574	-0.0764908129976851	-0.0248080206478039	-0.0477880759171081	-0.0216429526995319	-0.0678224382201362
"000194F:53504:54504"	"ID=PCA_SD_15323"	-0.003673584610147	-0.0851580717552423	-0.0225630113851152	-0.0623266251941341	-0.014582954335133	-0.0737868366464705
"000208F:107975:108716"	"ID=PCA_SD_12658"	0	0	0	0	0	0
"000202F:113961:114574"	"ID=PCA_SD_19245"	-0.0171800611681068	-0.0523450660571132	-0.0071191926239238	-0.0350518527314108	-0.0194515926227807	-0.0506617750632012
"000200F:124064:125226"	"ID=PCA_SD_12933"	0.0513672345711054	0	0.22122811563763	0	0.0666792048841179	0
"000209F:79596:80396"	"ID=PCA_SD_09803"	0.0173497437161736	-0.0110402553943918	0.0376843753066677	0.0178660434835048	0.0479832280414243	-0.0155130176003371
"000205F:134438:135194"	"ID=PCA_SD_15177"	-0.0317820658342791	0.0235690235690236	-0.0388945752302969	-0.0568475452196382	-0.044334975369458	-0.0671296296296295
"000205F:61739:62386"	"ID=PCA_SD_15166"	0	-0.0142021720969088	0	-0.0658622423328306	0	0.00854700854700863
"000214F:134577:135881"	"ID=PCA_SD_10615"	0.145608154129883	-0.0669924252597662	0.0501933472483669	-0.0455997963082984	0.0675490291499139	-0.0677849055011339
"000225F:102416:102697"	"ID=PCA_SD_17899"	0.0202553950313442	-0.0454500134784328	0.0425277994026856	-0.0356329139632872	-0.0137837591176824	-0.00773641809826042
"000225F:144826:145107"	"ID=PCA_SD_17905"	-0.00056711266190268	0.15990164505016	-0.011928238787775	0.0878250188788305	0.0329952090562247	0.0844986026186477
"000216F:18312:18943"	"ID=PCA_SD_15019"	-0.0224250648705682	0.0464723278411492	-0.00897246278250985	0.0871043127257277	0.0154538595624008	0.229825470883014
"000216F:148232:148986"	"ID=PCA_SD_15041"	0.000618242021685478	-0.202374002724266	-0.00353282650267528	-0.136895516205861	-0.000175584034861842	-0.17533313295261
"000216F:49759:50631"	"ID=PCA_SD_15024"	0.148243931374765	0	0.167157547038571	0	0.0496537408968468	0
"000213F:135501:136087"	"ID=PCA_SD_13315"	0.301610189858207	-0.0614174761331951	0.127537945988567	-0.0521516992105227	0.0817287120239621	-0.04865934447928
"000218F:87597:88389"	"ID=PCA_SD_11607"	0	0.173286173286173	0	0.0979539577100551	0	0.152151315194794
"000232F:80423:81009"	"ID=PCA_SD_13086"	0	-0.0343576981692613	0	0.0489934053421472	0	0.0769384138236598
"000228F:108724:109588"	"ID=PCA_SD_14478"	0.0121998492908048	0.046843595230692	-0.00612882317114294	0.0333041910506697	0.0210749583569333	0.0872934253717174
"000221F:15272:15898"	"ID=PCA_SD_12337"	0.00306861940908121	-0.155469422911283	-0.0170692176241565	-0.104257528556594	-0.0120833135866398	-0.130541407281645
"000227F:145020:145424"	"ID=PCA_SD_10320"	0	0	0	0	0	0
"000154F:26340:27348"	"ID=PCA_SD_14954"	-0.0147452908288821	-0.026838779077585	-0.00518547499971644	-0.00439612321616289	-0.0204214168937604	0.0598384545752965
"000240F:79960:80441"	"ID=PCA_SD_15752"	-0.0208100037327361	0	-0.0104306220095693	0	0.00344184712462359	0
"000220F:119435:120506"	"ID=PCA_SD_14108"	0.0413521720111463	-0.0758592903365021	0.0194401133866559	-0.0215956903051351	0.0280726461973304	-0.0282750787248245
"000236F:81014:81538"	"ID=PCA_SD_13027"	0	0	0	0	0	0
"000241F:8270:8953"	"ID=PCA_SD_09759"	0	0	0	0	0	0
"000247F:132168:132898"	"ID=PCA_SD_09530"	0	0	0	0	0	0
"000256F:100547:100825"	"ID=PCA_SD_12907"	0	-0.0294075158123497	0	-0.0414970001275281	0	-0.028007791476911
"000246F:41034:41798"	"ID=PCA_SD_12471"	-0.00770500825536602	0.0127000480982783	-0.0672829994863893	-0.00685013566369497	-0.0225265017667844	-0.031166385426475
"000258F:73122:73706"	"ID=PCA_SD_16835"	-0.0404056904303223	-0.0787090922226057	-0.0290905481661097	-0.0556213326483597	-0.0432149401508242	-0.051695637221953
"000252F:59341:60158"	"ID=PCA_SD_09742"	0.0194061166743165	-0.0415382687407417	-0.0153549613301935	-0.023182708575967	-0.00875411185343777	0.0179515658967714
"000266F:121082:122304"	"ID=PCA_SD_14343"	0.0305249138852413	-0.0618041381139329	-0.00614373024502579	0.0369832397804426	0.0385227775320653	-0.023898872615421
"000266F:46498:47362"	"ID=PCA_SD_14331"	0.0441382023672032	-0.0872618980727089	0.174066889305295	-0.0458305540272754	0.161421957263181	-0.0624428274428275
"000264F:47626:47991"	"ID=PCA_SD_14188"	0.195286142896458	0.0132590668209309	0.0958334360110092	-0.00498295034718876	0.116555821818224	0.0624895063919454
"000264F:88953:89366"	"ID=PCA_SD_14198"	0.0956674059506274	0.068124040338912	0.102777597913921	0.0226545549441829	0.0249904235006621	0.00688266257128523
"000297F:116919:117676"	"ID=PCA_SD_21688"	0.0351760025508432	-0.0257655308502764	0.0289592077046112	-0.0367371435295962	-0.00292967272487954	-0.0266981363656944
"000297F:114265:115089"	"ID=PCA_SD_21687"	0.00364884059320136	-0.024793388429752	-0.000448173564950194	-0.0381258612769866	-0.0152078311764587	-0.0298973672467648
"000280F:62268:62717"	"ID=PCA_SD_18455"	0	0	0	0	0	0
"000267F:45104:46119"	"ID=PCA_SD_13206"	0.0801715343635472	-0.0109711014233629	0.0158490595623575	-0.0151761848190419	0.0336611970177015	-0.0425594518617773
"000271F:99109:99587"	"ID=PCA_SD_15437"	-0.0312876550972168	0	-0.0234229933105798	0	-0.0322347421220632	0
"000278F:72186:72871"	"ID=PCA_SD_15653"	-0.0179116357792319	-0.0562883010919963	-0.00489610844579924	-0.0484488506876566	-0.00430458659146526	-0.0490320374041304
"000285F:85025:85733"	"ID=PCA_SD_18698"	0	0.182038834951456	0	0.175889328063241	0	0.102316602316602
"000298F:120247:121714"	"ID=PCA_SD_13662"	0	0	0	0	0	0
"000291F:48049:49356"	"ID=PCA_SD_15188"	0.000539291217257265	-0.0625233025485019	-0.0535618399856812	-0.0443341807191207	0.0183994782932736	-0.0371495972649361
"000269F:63039:64328"	"ID=PCA_SD_11070"	0.101178973835419	0.0555430690565827	0.018249587863993	0.0153610109941988	0.0969324833021509	0.00586385201769823
"000304F:18474:18926"	"ID=PCA_SD_16040"	0	0	0	0	0	0
"000304F:97346:97873"	"ID=PCA_SD_16055"	0.077859561243188	0	0.133892597945575	0	0.01298764798712	0
"000281F:112521:112880"	"ID=PCA_SD_16032"	-0.038836591012005	-0.0528814251441987	-0.0270218385408776	-0.0388466673513401	-0.0301587638300902	-0.0134826438893578
"000299F:89008:90054"	"ID=PCA_SD_14865"	0.0192305432762275	0.00610152924403851	0.000989992748135049	-0.00690499129523503	0.00970779699882574	0.0159331980449191
"000311F:26516:27318"	"ID=PCA_SD_22009"	0	0	0	0	0	0
"000322F:117980:118495"	"ID=PCA_SD_13392"	-0.02	0	0.118421052631579	0	-0.03125	0
"000322F:102481:103003"	"ID=PCA_SD_13386"	0	0	0	0	0	0
"000315F:37520:38608"	"ID=PCA_SD_15404"	-0.00410382739003534	0	-0.00804825267289599	0	-0.0253062466511862	0
"000315F:36440:37230"	"ID=PCA_SD_15403"	0.0464260631153045	0.0585011909515221	0.0290561770442136	0.0287332237594017	-0.00683548481491303	0.104851944268003
"000310F:91767:92306"	"ID=PCA_SD_18442"	0.0157441939964804	-0.0919293336354947	0.0228785361438868	-0.0416366901380525	-0.0149541328530589	-0.0662912781363807
"000334F:66322:66983"	"ID=PCA_SD_20568"	0.109612308298875	0.0668238993710693	0.0542702746676011	-0.000742390497401546	0.0157342887681031	0.0124944221329764
"000324F:16103:16832"	"ID=PCA_SD_20834"	0	0	0	0	0	0
"000325F:56382:57454"	"ID=PCA_SD_19166"	-0.0173416470479455	0.128654970760234	-0.00758017708179759	0.0268199233716474	-0.026891871058168	0.295019157088123
"000326F:21734:22536"	"ID=PCA_SD_16092"	0.047161428198239	0	0.0757925023556334	0	-0.00431323730488109	0
"000306F:38085:38502"	"ID=PCA_SD_17747"	-0.0226520463525515	-0.0579829208861466	-0.0183456732895588	-0.0519170475117612	-0.00273099715325409	-0.0517394118541894
"000262F:93826:94265"	"ID=PCA_SD_20000"	0	-0.0205479877121668	0	-0.0363626225695191	0	-0.00813252235571693
"000327F:26450:26902"	"ID=PCA_SD_19782"	0	0	0	0	0	0
"000313F:33621:34118"	"ID=PCA_SD_16467"	0.0389165584293497	-0.0379398605603798	0.024215916480361	-0.030085709507222	0.0192401528267081	-0.0471009256922139
"000313F:62770:63021"	"ID=PCA_SD_16471"	0.0309234913121684	0.027027027027027	0.0701756310604494	0.027027027027027	-0.00865924529675377	0.027027027027027
"000091F:1785:2168"	"ID=PCA_SD_17406"	0	0	0	0	0	0
"000091F:44702:45309"	"ID=PCA_SD_17416"	0	0	0	0	0	0
"000338F:4373:5269"	"ID=PCA_SD_15761"	0	0	0	0	0	0
"000335F:37334:38135"	"ID=PCA_SD_18895"	0	0	0	0	0	0
"000335F:35210:35623"	"ID=PCA_SD_18894"	0	0	0	0	0	0
"000335F:26029:27011"	"ID=PCA_SD_18891"	0.00754775696448762	-0.0696392890945421	-0.013708863947804	-0.0383255435887015	0.0247245087706599	-0.0581112290119219
"000335F:101714:102128"	"ID=PCA_SD_18910"	-0.0335673443044282	-0.0282291626729461	-0.0146420874313244	-0.0367138514548875	-0.0324675816690385	-0.024148929686389
"000343F:107179:108147"	"ID=PCA_SD_19051"	0.0014721973163625	-0.0266331658291457	0.0272815504487439	-0.00217919704970226	0.00767854870277784	-0.0237077050041263
"000344F:66514:66984"	"ID=PCA_SD_15591"	0.0126818462587064	0.113697556320507	0.065868804760806	0.00929855039444061	0.0328354407543204	0.0472917875744731
"000344F:4690:5631"	"ID=PCA_SD_15576"	0	0	0	0	0	0
"000350F:91214:92266"	"ID=PCA_SD_16752"	0	0	0	0	0	0
"000331F:18934:19616"	"ID=PCA_SD_15968"	0.0276100086281277	0.164017271709579	0.103349282296651	0.0352139938346835	0.0767543859649121	0.0920034481010091
"000331F:56312:58407"	"ID=PCA_SD_15976"	0.00258799281319799	-0.00695958911138206	0.0538600738177942	-0.0155180689855121	0.0510246751354464	-0.0236818871320463
"000341F:19733:20338"	"ID=PCA_SD_14614"	-0.0391938836320294	0	-0.0256344237278556	0	-0.0363167500387924	0
"000365F:5255:5682"	"ID=PCA_SD_10919"	0.0747499771233358	0.0283783783783784	0.1042787233739	-0.0125815470643058	0.00649199383381349	-0.0333011583011584
"000365F:75923:76711"	"ID=PCA_SD_10938"	0.0813452965292742	0.0276862228081741	0.114841424029873	-0.0121621621621621	0.114141903615588	-0.0327169274537695
"000367F:70410:71252"	"ID=PCA_SD_16008"	0.227605437434646	-0.0778170061536794	0.119968304278922	-0.0481819113423494	0.0903502235469448	-0.0543547997782803
"000361F:72015:72710"	"ID=PCA_SD_16251"	0.4	0.0615502496945796	0.4	0.0153883043616883	0.4	0.0904959596548383
"000370F:21822:22492"	"ID=PCA_SD_24295"	0.112006923317732	-0.0179813878564981	0.0602639711055145	-0.019873176392573	0.0350894711090487	-0.010714549619449
"000366F:23499:23913"	"ID=PCA_SD_18631"	-0.0353688162442207	-0.0333085378956937	-0.00777161729718534	-0.0378378378378379	-0.0188893522441809	0.00041262636682482
"000374F:71550:72149"	"ID=PCA_SD_19466"	-0.00316002177268415	-0.0886358036824082	-0.020934213822229	-0.0603874378708815	-0.0114773115397753	-0.0681988875706152
"000374F:69568:70343"	"ID=PCA_SD_19465"	0.0136746540067211	-0.0253300849959559	0.017944134020101	-0.0265072765072765	-0.00542632060640846	0.0322766444138476
"000374F:59065:59515"	"ID=PCA_SD_19463"	-0.0264266496210019	-0.0502738989528422	-0.0294126954003058	-0.0159537674577008	-0.0320085319775263	-0.055353783284974
"000374F:46258:46856"	"ID=PCA_SD_19461"	0.0952380952380951	0	0.0952380952380951	0	0.0952380952380951	0
"000383F:2610:3038"	"ID=PCA_SD_15786"	0.153170731707317	0.27843137254902	0.0428276573787409	0.0486891385767791	0.214471403812825	0.15819209039548
"000383F:18178:18621"	"ID=PCA_SD_15788"	0.146666666666667	0.0395245992260919	0.104188481675393	-0.0249018811747193	0.268487394957983	0.0245892221073193
"000379F:42983:43607"	"ID=PCA_SD_18415"	0.0363590354212245	0.050125313283208	0.0288361700527545	-0.00165837479270303	-0.00585612570491745	-0.00497512437810954
"000379F:84410:85082"	"ID=PCA_SD_18423"	0	0	0	0	0	0
"000379F:87222:87897"	"ID=PCA_SD_18425"	0	0	0	0	0	0
"000385F:43910:44659"	"ID=PCA_SD_18569"	0.0366684487343523	-0.0430791684197678	0.0352232894430131	-0.0267321711365032	-0.00875487290862464	-0.0573958255529721
"000385F:17433:17930"	"ID=PCA_SD_18563"	-0.00622985094892936	-0.0255965632071826	-0.0242069042417929	-0.0232937935983621	-0.0263811767056883	-0.049073329224083
"000391F:28807:29407"	"ID=PCA_SD_22448"	0.210410454691079	-0.0965679563240538	0.0767378263388381	-0.0677297894957032	0.156253672946258	-0.0808791330263723
"000402F:50105:50557"	"ID=PCA_SD_24046"	0	0	0	0	0	0
"000398F:68776:69729"	"ID=PCA_SD_22612"	-0.0349820867027921	-0.0691886604693144	-0.0340809985292292	-0.0529324253929218	-0.0364560451346594	-0.0514006730222947
"000381F:46807:47658"	"ID=PCA_SD_19824"	0	0	0	0	0	0
"000381F:22955:23449"	"ID=PCA_SD_19819"	-0.0387723233558468	0	-0.0308558497166787	0	-0.0439264525283209	0
"000420F:14654:14959"	"ID=PCA_SD_20592"	-0.0125715619170619	0	-0.0320464940726237	0	-0.0256331230553162	0
"000424F:62600:63415"	"ID=PCA_SD_23000"	-0.000974911411840917	0	-0.0025895046456792	0	-0.0300935680977943	0
"000196F:61460:62642"	"ID=PCA_SD_21170"	0	0	0	0	0	0
"000432F:52163:52549"	"ID=PCA_SD_20087"	0.0861186732992202	-0.048754810456938	0.0412830176677321	-0.0388611040620139	0.0159267179470811	-0.0600570737452866
"000432F:58069:58482"	"ID=PCA_SD_20090"	0.0330208731423075	0	0.0808207130402071	0	-0.00630487357316944	0
"000441F:49604:50538"	"ID=PCA_SD_24205"	-0.0420808020253385	-0.0576496968249547	-0.0301880852207297	-0.0483031712617139	-0.0375382021808044	-0.0525956544780073
"000448F:30638:31017"	"ID=PCA_SD_20681"	0.0267269631174537	0	-0.0117514863781985	0	0.0113765738434656	0
"000448F:56040:56559"	"ID=PCA_SD_20688"	0.0226831654148669	0.048303622771708	0.0126895927171798	0.00761324704986666	0.0730188849733442	-0.027898866608544
"000450F:26480:27409"	"ID=PCA_SD_18822"	-0.0208765791796957	-0.0295388325128103	-0.0107341709932887	-0.0189754972363667	-0.00448214561798399	0.00819981658305013
"000459F:34911:35719"	"ID=PCA_SD_25526"	0	0	0	0	0	0
"000461F:30186:30716"	"ID=PCA_SD_22138"	0.178367371794917	0.371791441098372	0.142234085772255	0.183918612490041	0.0556181945731846	0.323551000078643
"000467F:61853:62582"	"ID=PCA_SD_23755"	0	0	0	0	0	0
"000465F:18542:19111"	"ID=PCA_SD_26163"	0.0903800268823135	0.0634895250279865	0.0416033941403964	-0.00516397290590853	0.0278868126197847	0.0258666537736305
"000389F:50180:50992"	"ID=PCA_SD_24339"	0	0	0	0	0	0
"000452F:34190:34832"	"ID=PCA_SD_20883"	0.0210048931853444	-0.0457724663022674	0.0785506479767257	0.00736543214419327	0.0766092926077008	-0.0426811499247999
"000527F:22039:22714"	"ID=PCA_SD_22660"	0	0	0	0	0	0
"000547F:20132:20460"	"ID=PCA_SD_24283"	0.0075093867334165	0	0.0405679513184583	0	-0.022875816993464	0
"000553F:17:439"	"ID=PCA_SD_22044"	0.0897654456649239	0.0392156862745099	0.0600955770083631	0.0458715596330276	0.0295801408512977	-0.0092592592592593
"000574F:29247:30177"	"ID=PCA_SD_25335"	0.0386031595201329	-0.0494422264333767	-0.0115078377705895	-0.048951500294784	-0.0340275195239865	-0.0387100345680227
"000545F:33639:34130"	"ID=PCA_SD_23537"	0	0	0	0	0	0
"000598F:26990:28006"	"ID=PCA_SD_23798"	-0.00799191315664483	0.0125991820124975	-0.00536448666893818	0.0348378634608978	0.0278549397312865	0.0814850003103909
"000598F:22110:22472"	"ID=PCA_SD_23796"	-0.00770355592057137	-0.0533730360819697	-0.021270840143838	-0.0110012203702452	0.0165009786057914	0.0133905011953793
"000601F:17627:18523"	"ID=PCA_SD_26422"	0	0	0	0	0	0
"000586F:16296:16876"	"ID=PCA_SD_25687"	0	0	0	0	0	0
"000586F:4642:5222"	"ID=PCA_SD_25683"	0	0	0	0	0	0
"000614F:28814:29572"	"ID=PCA_SD_26256"	0.101035096283545	0.135424840957416	0.0612537445596877	0.0342432192239638	0.0238980824381058	0.13326459101107
"000634F:10475:11234"	"ID=PCA_SD_26525"	0.00971903079732828	-0.0473481784545695	-0.0151368639060572	-0.0432264189489624	0.0341057816522825	-0.0320209038295367
"000630F:10418:10909"	"ID=PCA_SD_24419"	-0.0203870919387501	-0.0845127298768547	-0.0262146212771619	-0.0595581280338784	-0.0314607856916758	-0.0649942142687354
"000651F:10074:10737"	"ID=PCA_SD_23469"	0	0	0	0	0	0
"000651F:12478:13133"	"ID=PCA_SD_23470"	0	0	0	0	0	0
"000663F:5105:5554"	"ID=PCA_SD_26916"	0	0	0	0	0	0
"000673F:10171:11183"	"ID=PCA_SD_23676"	0	0	0	0	0	0
"000677F:13889:14567"	"ID=PCA_SD_24986"	0	0	0	0	0	0
"000688F:16371:16784"	"ID=PCA_SD_26917"	0	0	0	0	0	0
"000694F:5011:5411"	"ID=PCA_SD_26536"	0	0	0	0	0	0
"000695F:5113:5977"	"ID=PCA_SD_26610"	0	0	0	0	0	0
